Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
-1.075e-01,-0,0.004,-19,-18.8
-1.037e-01,-0.002,-0.01,-19,-19.2
-9.985e-02,-0.002,0.008,-19,-18.8
-9.601e-02,-0.002,-0.012,-19,-19.2
-9.217e-02,-0,0.006,-19,-18.8
-8.833e-02,-0.002,-0.008,-19,-19.2
-8.449e-02,-0.002,0.006,-19,-18.8
-8.065e-02,-0.002,-0.008,-19,-19.2
-7.680e-02,-0.002,0.006,-19,-18.8
-7.296e-02,-0.002,-0.008,-19,-19.4
-6.912e-02,-0.002,0.006,-19,-18.8
-6.528e-02,-0,-0.008,-19,-19.2
-6.144e-02,-0.004,0.006,-19.2,-18.8
-5.760e-02,-0.002,-0.008,-19,-19.4
-5.376e-02,-0.002,0.004,-19,-18.8
-4.992e-02,-0,-0.008,-19.2,-19.4
-4.608e-02,-0,0.006,-19.2,-18.8
-4.224e-02,-0.002,-0.008,-19.2,-19.4
-3.840e-02,-0.002,0.006,-19.2,-18.8
-3.456e-02,-0,-0.008,-19,-19.4
-3.072e-02,-0.002,0.006,-19.2,-18.8
-2.688e-02,-0.002,-0.008,-19.2,-19.4
-2.304e-02,-0.002,0.006,-19.2,-18.8
-1.920e-02,-0,-0.008,-19.2,-19.4
-1.536e-02,-0.004,0.006,-19.2,-18.8
-1.152e-02,-0.002,-0.01,-19.2,-19.4
-7.680e-03,-0,0.004,-19.2,-19
-3.840e-03,-0.002,-0.008,-19.2,-19.4
-8.504e-14,-0.002,0.008,-19.2,-18.8
3.840e-03,-0.002,-0.008,-19.2,-19.4
7.680e-03,-0,0.006,-19.2,-19
1.152e-02,-0.002,-0.008,-19.2,-19.4
1.536e-02,-0.002,0.006,-19.2,-19
1.920e-02,-0.002,-0.01,-19.2,-19.4
2.304e-02,-0.002,0.01,-19.2,-19
2.688e-02,-0,-0.014,-19.2,-19.4
3.072e-02,-0.002,0.006,-19.2,-19
3.456e-02,-0.002,-0.01,-19.2,-19.4
3.840e-02,-0.002,0.008,-19.2,-19
4.224e-02,-0.002,-0.008,-19.2,-19.4
4.608e-02,-0.002,0.006,-19.2,-19
4.992e-02,-0.002,-0.01,-19.2,-19.4
5.376e-02,-0,0.006,-19.2,-19
5.760e-02,-0.004,-0.01,-19.2,-19.4
6.144e-02,-0,0.008,-19.2,-19
6.528e-02,-0.002,-0.01,-19.2,-19.4
6.912e-02,-0.002,0.006,-19.2,-19
7.296e-02,-0.002,-0.008,-19.2,-19.4
7.680e-02,-0.002,0.006,-19.2,-19
8.065e-02,-0,-0.008,-19.2,-19.4
8.449e-02,-0.002,0.006,-19.2,-19
8.833e-02,-0.002,-0.01,-19.2,-19.4
9.217e-02,-0,0.006,-19.2,-19
9.601e-02,-0,-0.01,-19.2,-19.4
9.985e-02,-0.002,0.006,-19.2,-19
1.037e-01,-0.004,-0.008,-19.2,-19.4
1.075e-01,-0.002,0.004,-19.2,-19
1.114e-01,-0.002,-0.008,-19.2,-19.4
1.152e-01,-0.002,0.006,-19.2,-19
1.190e-01,-0.002,-0.008,-19.2,-19.4
1.229e-01,-0.002,0.006,-19.2,-19
1.267e-01,-0,-0.008,-19.2,-19.4
1.306e-01,-0.004,0.006,-19.2,-19
1.344e-01,-0.002,-0.01,-19.2,-19.4
1.382e-01,-0.002,0.006,-19.2,-19
1.421e-01,-0.002,-0.008,-19.2,-19.4
1.459e-01,-0.002,0.006,-19.2,-19
1.498e-01,-0.002,-0.008,-19.2,-19.4
1.536e-01,-0,0.004,-19.2,-19
1.575e-01,-0.002,-0.008,-19.2,-19.6
1.613e-01,-0.002,0.008,-19.2,-19
1.651e-01,-0,-0.01,-19.2,-19.4
1.690e-01,-0.002,0.004,-19.2,-19
1.728e-01,-0.002,-0.008,-19.2,-19.6
1.767e-01,-0.002,0.006,-19.2,-19
1.805e-01,-0,-0.008,-19.2,-19.6
1.843e-01,-0.002,0.01,-19.4,-19
1.882e-01,-0,-0.012,-19.4,-19.6
1.920e-01,-0.002,0.006,-19.4,-19.2
1.959e-01,-0,-0.018,-19.4,-19.6
1.997e-01,-0,0.006,-19.4,-19.2
2.035e-01,-0.002,-0.008,-19.4,-19.6
2.074e-01,-0,0.006,-19.4,-19.2
2.112e-01,-0,-0.008,-19.4,-19.6
2.151e-01,-0.002,0.008,-19.4,-19.2
2.189e-01,-0.002,-0.01,-19.4,-19.6
2.227e-01,-0.002,0.01,-19.4,-19.2
2.266e-01,-0,-0.01,-19.4,-19.6
2.304e-01,-0.002,0.004,-19.4,-19.2
2.343e-01,-0.002,-0.008,-19.4,-19.6
2.381e-01,-0,0.008,-19.4,-19.2
2.419e-01,-0,-0.01,-19.4,-19.6
2.458e-01,-0.002,0.006,-19.4,-19.2
2.496e-01,-0.002,-0.01,-19.4,-19.6
2.535e-01,-0,0.006,-19.4,-19.2
2.573e-01,-0.002,-0.008,-19.4,-19.6
2.611e-01,-0.002,0.006,-19.4,-19.2
2.650e-01,-0,-0.008,-19.4,-19.6
2.688e-01,-0.002,0.006,-19.4,-19.2
2.727e-01,-0.002,-0.01,-19.4,-19.6
2.765e-01,-0.002,0.006,-19.4,-19.2
2.803e-01,-0,-0.008,-19.4,-19.6
2.842e-01,-0.002,0.006,-19.4,-19.2
2.880e-01,-0.002,-0.008,-19.4,-19.6
2.919e-01,-0.002,0.006,-19.4,-19.2
2.957e-01,-0,-0.008,-19.4,-19.6
2.995e-01,-0,0.006,-19.4,-19.2
3.034e-01,-0.004,-0.01,-19.4,-19.6
3.072e-01,-0,0.006,-19.4,-19.2
3.111e-01,-0.002,-0.01,-19.4,-19.6
3.149e-01,-0.002,0.006,-19.4,-19.2
3.187e-01,-0.002,-0.01,-19.4,-19.6
3.226e-01,-0.004,0.008,-19.4,-19.2
3.264e-01,-0,-0.01,-19.4,-19.6
3.303e-01,-0.002,0.006,-19.4,-19.2
3.341e-01,-0.002,-0.01,-19.4,-19.6
3.379e-01,-0.002,0.012,-19.4,-19.2
3.418e-01,-0,-0.014,-19.4,-19.6
3.456e-01,-0.002,0.008,-19.4,-19.2
3.495e-01,-0.004,-0.012,-19.4,-19.6
3.533e-01,-0,0.006,-19.4,-19.2
3.571e-01,-0.002,-0.01,-19.4,-19.6
3.610e-01,-0.002,0.006,-19.4,-19.2
3.648e-01,-0.002,-0.008,-19.4,-19.6
3.687e-01,-0,0.008,-19.4,-19.2
3.725e-01,-0,-0.008,-19.4,-19.6
3.763e-01,-0.002,0.01,-19.6,-19.2
3.802e-01,-0,-0.01,-19.6,-19.6
3.840e-01,-0,0.008,-19.6,-19.2
3.879e-01,-0.002,-0.008,-19.6,-19.8
3.917e-01,-0.002,0.006,-19.6,-19.2
3.955e-01,-0,-0.008,-19.6,-19.8
3.994e-01,-0,0.006,-19.6,-19.2
4.032e-01,-0.002,-0.01,-19.6,-19.8
4.071e-01,-0.002,0.006,-19.6,-19.4
4.109e-01,-0,-0.008,-19.6,-19.8
4.147e-01,-0.002,0.008,-19.6,-19.4
4.186e-01,-0.002,-0.01,-19.6,-19.8
4.224e-01,-0.004,0.006,-19.6,-19.4
4.263e-01,-0,-0.008,-19.6,-19.8
4.301e-01,-0,0.006,-19.6,-19.2
4.339e-01,-0.002,-0.008,-19.6,-19.8
4.378e-01,-0,0.004,-19.6,-19.4
4.416e-01,-0,-0.008,-19.6,-19.8
4.455e-01,-0,0.008,-19.6,-19.4
4.493e-01,-0.004,-0.008,-19.6,-19.8
4.531e-01,-0,0.006,-19.6,-19.4
4.570e-01,-0.002,-0.008,-19.6,-19.8
4.608e-01,-0.002,0.006,-19.6,-19.4
4.647e-01,-0.002,-0.01,-19.6,-19.8
4.685e-01,-0,0.006,-19.6,-19.4
4.724e-01,-0,-0.008,-19.6,-19.8
4.762e-01,-0.002,0.006,-19.6,-19.4
4.800e-01,-0.002,-0.008,-19.6,-19.8
4.839e-01,-0.002,0.006,-19.6,-19.4
4.877e-01,-0.002,-0.008,-19.6,-19.8
4.916e-01,-0.002,0.006,-19.6,-19.4
4.954e-01,-0.004,-0.008,-19.6,-19.8
4.992e-01,-0,0.01,-19.6,-19.4
5.031e-01,-0.002,-0.012,-19.6,-19.8
5.069e-01,-0.002,0.008,-19.6,-19.4
5.108e-01,-0,-0.012,-19.6,-19.8
5.146e-01,-0,0.004,-19.6,-19.4
5.184e-01,-0.002,-0.008,-19.6,-19.8
5.223e-01,-0.004,0.006,-19.6,-19.4
5.261e-01,-0,-0.008,-19.6,-19.8
5.300e-01,-0.002,0.006,-19.6,-19.4
5.338e-01,-0.002,-0.008,-19.6,-19.8
5.376e-01,-0.002,0.008,-19.6,-19.4
5.415e-01,-0,-0.01,-19.6,-19.8
5.453e-01,-0,0.006,-19.6,-19.4
5.492e-01,-0.002,-0.008,-19.6,-19.8
5.530e-01,-0.002,0.006,-19.6,-19.4
5.568e-01,-0,-0.008,-19.6,-19.8
5.607e-01,-0.002,0.004,-19.6,-19.4
5.645e-01,-0.002,-0.008,-19.6,-19.8
5.684e-01,-0.002,0.006,-19.6,-19.4
5.722e-01,-0,-0.008,-19.6,-19.8
5.760e-01,-0.002,0.006,-19.6,-19.4
5.799e-01,-0,-0.008,-19.6,-20
5.837e-01,-0.002,0.006,-19.6,-19.4
5.876e-01,-0,-0.008,-19.6,-20
5.914e-01,-0.002,0.006,-19.6,-19.4
5.952e-01,-0.002,-0.008,-19.6,-20
5.991e-01,-0,0.006,-19.6,-19.4
6.029e-01,-0.002,-0.008,-19.8,-20
6.068e-01,-0.002,0.006,-19.8,-19.6
6.106e-01,-0.002,-0.01,-19.8,-20
6.144e-01,-0,0.004,-19.8,-19.6
6.183e-01,-0,-0.008,-19.8,-20
6.221e-01,-0.002,0.006,-19.8,-19.6
6.260e-01,-0,-0.01,-19.8,-20
6.298e-01,-0,0.006,-19.8,-19.6
6.336e-01,-0.002,-0.008,-19.8,-20
6.375e-01,-0.002,0.008,-19.8,-19.6
6.413e-01,-0,-0.008,-19.8,-20
6.452e-01,-0,0.004,-19.8,-19.6
6.490e-01,-0.002,-0.01,-19.8,-20
6.528e-01,-0.002,0.006,-19.8,-19.6
6.567e-01,-0,-0.008,-19.8,-20
6.605e-01,-0.002,0.01,-19.8,-19.6
6.644e-01,-0.002,-0.012,-19.8,-20
6.682e-01,-0.004,0.008,-19.8,-19.6
6.720e-01,-0,-0.012,-19.8,-20
6.759e-01,-0,0.008,-19.8,-19.6
6.797e-01,-0.002,-0.008,-19.8,-20
6.836e-01,-0.002,0.006,-19.8,-19.6
6.874e-01,-0,-0.01,-19.8,-20
6.912e-01,-0.002,0.006,-19.8,-19.6
6.951e-01,-0.004,-0.008,-19.8,-20
6.989e-01,-0,0.01,-19.8,-19.6
7.028e-01,-0.002,-0.012,-19.8,-20
7.066e-01,-0.002,0.006,-19.8,-19.6
7.104e-01,-0.002,-0.008,-19.8,-20
7.143e-01,-0,0.006,-19.8,-19.6
7.181e-01,-0,-0.008,-19.8,-20
7.220e-01,-0.002,0.004,-19.8,-19.6
7.258e-01,-0.002,-0.008,-19.8,-20
7.296e-01,-0,0.006,-19.8,-19.6
7.335e-01,-0,-0.008,-19.8,-20
7.373e-01,-0.002,0.006,-19.8,-19.6
7.412e-01,-0.002,-0.008,-19.8,-20
7.450e-01,-0,0.006,-19.8,-19.6
7.488e-01,-0.002,-0.008,-19.8,-20
7.527e-01,-0.002,0.008,-19.8,-19.6
7.565e-01,-0.002,-0.008,-19.8,-20
7.604e-01,-0,0.006,-19.8,-19.6
7.642e-01,-0.002,-0.008,-19.8,-20
7.680e-01,-0.004,0.006,-19.8,-19.6
7.719e-01,-0,-0.01,-19.8,-20
7.757e-01,-0,0.006,-19.8,-19.6
7.796e-01,-0.002,-0.008,-19.8,-20
7.834e-01,-0.002,0.006,-19.8,-19.6
7.873e-01,-0,-0.008,-19.8,-20
7.911e-01,-0,0.008,-19.8,-19.6
7.949e-01,-0.002,-0.008,-19.8,-20
7.988e-01,-0.002,0.008,-19.8,-19.6
8.026e-01,-0.002,-0.008,-19.8,-20
8.065e-01,-0.002,0.006,-19.8,-19.6
8.103e-01,-0.002,-0.01,-20,-20
8.141e-01,-0,0.004,-20,-19.6
8.180e-01,-0,-0.01,-20,-20.2
8.218e-01,-0.002,0.012,-20,-19.6
8.257e-01,-0.002,-0.014,-20,-20.2
8.295e-01,-0,0.01,-20,-19.8
8.333e-01,-0,-0.018,-20,-20.2
8.372e-01,-0.002,0.008,-20,-19.8
8.410e-01,-0.004,-0.01,-20,-20.2
8.449e-01,-0,0.006,-20,-19.8
8.487e-01,-0,-0.01,-20,-20.2
8.525e-01,-0.002,0.006,-20,-19.8
8.564e-01,-0.002,-0.01,-20,-20.2
8.602e-01,-0.002,0.01,-20,-19.8
8.641e-01,-0.002,-0.01,-20,-20.2
8.679e-01,-0.004,0.006,-20.2,-20
8.717e-01,-0.002,-0.01,-20.2,-20.4
8.756e-01,-0.002,0.004,-20.2,-20
8.794e-01,-0.002,-0.008,-20.2,-20.4
8.833e-01,-0.002,0.006,-20.2,-20
8.871e-01,-0,-0.01,-20.2,-20.4
8.909e-01,-0,0.004,-20.4,-20.2
8.948e-01,-0.002,-0.012,-20.4,-20.4
8.986e-01,-0.002,0.006,-20.4,-20.2
9.025e-01,-0.002,-0.01,-20.4,-20.6
9.063e-01,-0.002,0.006,-20.4,-20.2
9.101e-01,-0.002,-0.01,-20.4,-20.6
9.140e-01,-0.004,0.004,-20.4,-20.2
9.178e-01,-0,-0.008,-20.4,-20.6
9.217e-01,-0.002,0.004,-20.4,-20.2
9.255e-01,-0.002,-0.01,-20.4,-20.6
9.293e-01,-0.002,0.004,-20.4,-20.2
9.332e-01,-0.002,-0.01,-20.4,-20.6
9.370e-01,-0.002,0.004,-20.4,-20.2
9.409e-01,-0.004,-0.01,-20.4,-20.6
9.447e-01,-0.002,0.004,-20.4,-20.2
9.485e-01,-0.002,-0.008,-20.4,-20.6
9.524e-01,-0.002,0.004,-20.4,-20.2
9.562e-01,-0.004,-0.01,-20.4,-20.6
9.601e-01,-0.002,0.008,-20.4,-20.2
9.639e-01,-0.002,-0.01,-20.4,-20.6
9.677e-01,-0.004,0.006,-20.4,-20.2
9.716e-01,-0.004,-0.01,-20.4,-20.6
9.754e-01,-0.002,0.01,-20.4,-20.2
9.793e-01,-0.002,-0.01,-20.4,-20.6
9.831e-01,-0.004,0.008,-20.4,-20.2
9.869e-01,-0.004,-0.014,-20.4,-20.6
9.908e-01,-0,0.004,-20.6,-20.2
9.946e-01,-0.004,-0.01,-20.4,-20.6
9.985e-01,-0.004,0.006,-20.6,-20.2
1.002e+00,-0.002,-0.01,-20.6,-20.6
1.006e+00,-0.002,0.004,-20.6,-20.4
1.010e+00,-0.004,-0.012,-20.6,-20.6
1.014e+00,-0.004,0.006,-20.6,-20.4
1.018e+00,-0.002,-0.01,-20.6,-20.8
1.022e+00,-0.002,0.006,-20.6,-20.4
1.025e+00,-0.004,-0.012,-20.6,-20.8
1.029e+00,-0.004,0.004,-20.6,-20.4
1.033e+00,-0.004,-0.01,-20.6,-20.8
1.037e+00,-0.002,0.006,-20.6,-20.4
1.041e+00,-0.004,-0.01,-20.6,-20.8
1.045e+00,-0.004,0.004,-20.6,-20.4
1.048e+00,-0.002,-0.01,-20.6,-20.8
1.052e+00,-0.004,0.004,-20.6,-20.4
1.056e+00,-0.004,-0.01,-20.6,-20.8
1.060e+00,-0.002,0.004,-20.6,-20.4
1.064e+00,-0.002,-0.01,-20.6,-20.8
1.068e+00,-0.004,0.004,-20.6,-20.4
1.071e+00,-0.004,-0.01,-20.6,-20.8
1.075e+00,-0.004,0.004,-20.6,-20.4
1.079e+00,-0.002,-0.01,-20.6,-20.8
1.083e+00,-0.004,0.004,-20.6,-20.4
1.087e+00,-0.004,-0.012,-20.6,-20.8
1.091e+00,-0.002,0.004,-20.6,-20.4
1.094e+00,-0.004,-0.01,-20.6,-20.8
1.098e+00,-0.004,0.004,-20.6,-20.4
1.102e+00,-0.004,-0.01,-20.6,-20.8
1.106e+00,-0.004,0.004,-20.6,-20.4
1.110e+00,-0.002,-0.01,-20.6,-20.8
1.114e+00,-0.006,0.004,-20.6,-20.4
1.118e+00,-0.004,-0.012,-20.6,-20.8
1.121e+00,-0.004,0.006,-20.6,-20.4
1.125e+00,-0.004,-0.012,-20.6,-20.8
1.129e+00,-0.004,0.004,-20.6,-20.4
1.133e+00,-0.004,-0.01,-20.6,-20.8
1.137e+00,-0.002,0.01,-20.6,-20.4
1.141e+00,-0.006,-0.016,-20.6,-20.8
1.144e+00,-0.004,0.006,-20.6,-20.4
1.148e+00,-0.004,-0.016,-20.6,-20.8
1.152e+00,-0.004,0.002,-20.6,-20.4
1.156e+00,-0.004,-0.012,-20.6,-20.8
1.160e+00,-0.004,0.006,-20.6,-20.4
1.164e+00,-0.002,-0.012,-20.6,-20.8
1.167e+00,-0.004,0.002,-20.6,-20.4
1.171e+00,-0.004,-0.012,-20.6,-20.8
1.175e+00,-0.004,0.006,-20.6,-20.4
1.179e+00,-0.004,-0.012,-20.6,-20.8
1.183e+00,-0.004,0.004,-20.6,-20.4
1.187e+00,-0.006,-0.012,-20.6,-20.8
1.190e+00,-0.004,0.002,-20.6,-20.4
1.194e+00,-0.004,-0.012,-20.6,-20.8
1.198e+00,-0.004,0.002,-20.6,-20.6
1.202e+00,-0.006,-0.012,-20.6,-20.8
1.206e+00,-0.004,0.002,-20.6,-20.4
1.210e+00,-0.004,-0.012,-20.6,-20.8
1.214e+00,-0.006,0.004,-20.8,-20.6
1.217e+00,-0.004,-0.012,-20.8,-21
1.221e+00,-0.004,0.004,-20.8,-20.6
1.225e+00,-0.004,-0.012,-20.8,-20.8
1.229e+00,-0.006,0.002,-20.8,-20.6
1.233e+00,-0.006,-0.012,-20.8,-21
1.237e+00,-0.002,0.002,-20.8,-20.6
1.240e+00,-0.006,-0.012,-20.8,-21
1.244e+00,-0.006,0.004,-20.8,-20.6
1.248e+00,-0.004,-0.012,-20.8,-21
1.252e+00,-0.004,0.002,-20.8,-20.6
1.256e+00,-0.006,-0.014,-20.8,-21
1.260e+00,-0.006,0.002,-20.8,-20.6
1.263e+00,-0.004,-0.012,-20.8,-21
1.267e+00,-0.004,0.002,-20.8,-20.6
1.271e+00,-0.006,-0.012,-20.8,-21
1.275e+00,-0.006,0.004,-20.8,-20.6
1.279e+00,-0.004,-0.012,-20.8,-21
1.283e+00,-0.006,0.004,-20.8,-20.6
1.286e+00,-0.008,-0.014,-20.8,-21
1.290e+00,-0.006,0.004,-20.8,-20.6
1.294e+00,-0.004,-0.014,-20.8,-21
1.298e+00,-0.006,0.006,-20.8,-20.6
1.302e+00,-0.006,-0.016,-20.8,-21
1.306e+00,-0.006,0.004,-20.8,-20.6
1.310e+00,-0.002,-0.014,-20.8,-21
1.313e+00,-0.006,-0,-20.8,-20.6
1.317e+00,-0.006,-0.012,-20.8,-21
1.321e+00,-0.006,0.002,-20.8,-20.6
1.325e+00,-0.004,-0.014,-20.8,-21
1.329e+00,-0.006,-0,-20.8,-20.6
1.333e+00,-0.006,-0.014,-20.8,-21
1.336e+00,-0.004,0.004,-20.8,-20.6
1.340e+00,-0.006,-0.014,-20.8,-21
1.344e+00,-0.006,-0,-20.8,-20.6
1.348e+00,-0.006,-0.014,-20.8,-21
1.352e+00,-0.006,-0,-20.8,-20.6
1.356e+00,-0.006,-0.014,-20.8,-21
1.359e+00,-0.008,-0,-20.8,-20.6
1.363e+00,-0.006,-0.014,-20.8,-21
1.367e+00,-0.006,0.002,-20.8,-20.6
1.371e+00,-0.006,-0.014,-20.8,-21
1.375e+00,-0.008,-0,-21,-20.8
1.379e+00,-0.006,-0.014,-21,-21.2
1.382e+00,-0.006,-0,-21,-20.8
1.386e+00,-0.008,-0.014,-21,-21.2
1.390e+00,-0.008,-0.002,-21,-20.8
1.394e+00,-0.006,-0.014,-21,-21.2
1.398e+00,-0.006,-0,-21,-20.8
1.402e+00,-0.01,-0.014,-21,-21.2
1.406e+00,-0.008,-0,-21,-20.8
1.409e+00,-0.006,-0.016,-21,-21.2
1.413e+00,-0.008,-0.002,-21,-20.8
1.417e+00,-0.01,-0.016,-21,-21.2
1.421e+00,-0.008,-0.002,-21,-20.8
1.425e+00,-0.008,-0.016,-21,-21.2
1.429e+00,-0.01,-0,-21,-20.8
1.432e+00,-0.01,-0.016,-21,-21.2
1.436e+00,-0.008,-0,-21,-20.8
1.440e+00,-0.008,-0.016,-21,-21.2
1.444e+00,-0.01,-0.002,-21,-20.8
1.448e+00,-0.01,-0.018,-21,-21.2
1.452e+00,-0.008,-0.002,-21,-20.8
1.455e+00,-0.008,-0.018,-21,-21.2
1.459e+00,-0.012,0.002,-21,-20.8
1.463e+00,-0.008,-0.02,-21,-21.2
1.467e+00,-0.01,-0,-21,-21
1.471e+00,-0.008,-0.026,-21.2,-21.2
1.475e+00,-0.01,-0,-21,-20.8
1.478e+00,-0.01,-0.016,-21.2,-21.2
1.482e+00,-0.008,-0.002,-21.2,-21
1.486e+00,-0.012,-0.018,-21.2,-21.2
1.490e+00,-0.01,-0.004,-21,-21
1.494e+00,-0.01,-0.018,-21.2,-21.4
1.498e+00,-0.008,-0,-21.2,-21
1.502e+00,-0.012,-0.02,-21.2,-21.4
1.505e+00,-0.012,-0.004,-21.2,-21
1.509e+00,-0.008,-0.018,-21.2,-21.4
1.513e+00,-0.01,-0.002,-21.2,-21
1.517e+00,-0.012,-0.018,-21.2,-21.4
1.521e+00,-0.012,-0.004,-21.2,-21
1.525e+00,-0.01,-0.016,-21.2,-21.4
1.528e+00,-0.01,-0.002,-21.2,-21
1.532e+00,-0.012,-0.018,-21.2,-21.4
1.536e+00,-0.01,-0.004,-21.2,-21
1.540e+00,-0.01,-0.02,-21.2,-21.4
1.544e+00,-0.012,-0.004,-21.2,-21
1.548e+00,-0.012,-0.018,-21.2,-21.4
1.551e+00,-0.01,-0.004,-21.2,-21
1.555e+00,-0.01,-0.018,-21.2,-21.4
1.559e+00,-0.012,-0.004,-21.2,-21
1.563e+00,-0.012,-0.018,-21.2,-21.4
1.567e+00,-0.012,-0.006,-21.2,-21
1.571e+00,-0.012,-0.018,-21.2,-21.4
1.575e+00,-0.012,-0.006,-21.2,-21
1.578e+00,-0.012,-0.018,-21.2,-21.4
1.582e+00,-0.01,-0.006,-21.2,-21
1.586e+00,-0.012,-0.018,-21.2,-21.4
1.590e+00,-0.012,-0.004,-21.2,-21
1.594e+00,-0.014,-0.018,-21.2,-21.4
1.598e+00,-0.012,-0.004,-21.2,-21
1.601e+00,-0.012,-0.022,-21.2,-21.4
1.605e+00,-0.014,-0.004,-21.2,-21
1.609e+00,-0.01,-0.02,-21.2,-21.4
1.613e+00,-0.012,-0,-21.2,-21
1.617e+00,-0.012,-0.018,-21.2,-21.4
1.621e+00,-0.012,-0.004,-21.2,-21
1.624e+00,-0.012,-0.024,-21.2,-21.4
1.628e+00,-0.012,-0.006,-21.2,-21
1.632e+00,-0.014,-0.02,-21.2,-21.4
1.636e+00,-0.012,-0.004,-21.2,-21
1.640e+00,-0.012,-0.02,-21.2,-21.4
1.644e+00,-0.012,-0.006,-21.2,-21
1.647e+00,-0.014,-0.02,-21.2,-21.4
1.651e+00,-0.014,-0.004,-21.2,-21
1.655e+00,-0.012,-0.022,-21.2,-21.4
1.659e+00,-0.014,-0.004,-21.2,-21
1.663e+00,-0.014,-0.02,-21.2,-21.4
1.667e+00,-0.014,-0.006,-21.2,-21
1.671e+00,-0.012,-0.022,-21.2,-21.4
1.674e+00,-0.014,-0.008,-21.2,-21
1.678e+00,-0.014,-0.02,-21.2,-21.4
1.682e+00,-0.012,-0.008,-21.4,-21.2
1.686e+00,-0.014,-0.022,-21.2,-21.4
1.690e+00,-0.014,-0.006,-21.4,-21.2
1.694e+00,-0.016,-0.02,-21.4,-21.4
1.697e+00,-0.014,-0.006,-21.4,-21.2
1.701e+00,-0.014,-0.02,-21.4,-21.6
1.705e+00,-0.018,-0.006,-21.4,-21.2
1.709e+00,-0.014,-0.024,-21.4,-21.6
1.713e+00,-0.014,-0.008,-21.4,-21.2
1.717e+00,-0.014,-0.022,-21.4,-21.6
1.720e+00,-0.016,-0.008,-21.4,-21.2
1.724e+00,-0.016,-0.022,-21.4,-21.6
1.728e+00,-0.014,-0.008,-21.4,-21.2
1.732e+00,-0.016,-0.022,-21.4,-21.6
1.736e+00,-0.016,-0.01,-21.4,-21.2
1.740e+00,-0.016,-0.022,-21.4,-21.6
1.743e+00,-0.014,-0.006,-21.4,-21.2
1.747e+00,-0.016,-0.022,-21.4,-21.6
1.751e+00,-0.018,-0.008,-21.4,-21.2
1.755e+00,-0.014,-0.022,-21.4,-21.6
1.759e+00,-0.016,-0.008,-21.4,-21.2
1.763e+00,-0.016,-0.024,-21.4,-21.6
1.767e+00,-0.016,-0.008,-21.4,-21.2
1.770e+00,-0.016,-0.024,-21.4,-21.6
1.774e+00,-0.016,-0.006,-21.4,-21.2
1.778e+00,-0.018,-0.026,-21.4,-21.6
1.782e+00,-0.016,-0.008,-21.4,-21.2
1.786e+00,-0.016,-0.03,-21.4,-21.6
1.790e+00,-0.018,-0.01,-21.4,-21.2
1.793e+00,-0.018,-0.024,-21.4,-21.6
1.797e+00,-0.016,-0.006,-21.4,-21.2
1.801e+00,-0.016,-0.024,-21.4,-21.6
1.805e+00,-0.018,-0.012,-21.4,-21.2
1.809e+00,-0.016,-0.024,-21.4,-21.6
1.813e+00,-0.016,-0.006,-21.4,-21.2
1.816e+00,-0.016,-0.026,-21.4,-21.6
1.820e+00,-0.018,-0.012,-21.4,-21.2
1.824e+00,-0.018,-0.024,-21.4,-21.6
1.828e+00,-0.016,-0.01,-21.4,-21.2
1.832e+00,-0.018,-0.024,-21.4,-21.6
1.836e+00,-0.018,-0.01,-21.4,-21.2
1.839e+00,-0.018,-0.024,-21.4,-21.6
1.843e+00,-0.018,-0.01,-21.4,-21.2
1.847e+00,-0.018,-0.026,-21.4,-21.8
1.851e+00,-0.02,-0.012,-21.4,-21.2
1.855e+00,-0.016,-0.026,-21.4,-21.6
1.859e+00,-0.018,-0.012,-21.4,-21.2
1.863e+00,-0.02,-0.026,-21.6,-21.8
1.866e+00,-0.02,-0.012,-21.4,-21.2
1.870e+00,-0.018,-0.026,-21.6,-21.8
1.874e+00,-0.018,-0.012,-21.6,-21.4
1.878e+00,-0.022,-0.026,-21.6,-21.8
1.882e+00,-0.018,-0.012,-21.6,-21.4
1.886e+00,-0.018,-0.026,-21.6,-21.8
1.889e+00,-0.018,-0.012,-21.6,-21.4
1.893e+00,-0.018,-0.026,-21.6,-21.8
1.897e+00,-0.02,-0.014,-21.6,-21.4
1.901e+00,-0.018,-0.028,-21.6,-21.8
1.905e+00,-0.02,-0.012,-21.6,-21.4
1.909e+00,-0.02,-0.026,-21.6,-21.8
1.912e+00,-0.02,-0.012,-21.6,-21.4
1.916e+00,-0.018,-0.026,-21.6,-21.8
1.920e+00,-0.02,-0.01,-21.6,-21.4
1.924e+00,-0.02,-0.026,-21.6,-21.8
1.928e+00,-0.018,-0.012,-21.6,-21.4
1.932e+00,-0.02,-0.028,-21.6,-21.8
1.935e+00,-0.022,-0.008,-21.6,-21.4
1.939e+00,-0.022,-0.032,-21.6,-21.8
1.943e+00,-0.02,-0.012,-21.6,-21.4
1.947e+00,-0.02,-0.03,-21.6,-21.8
1.951e+00,-0.024,-0.014,-21.6,-21.4
1.955e+00,-0.02,-0.028,-21.6,-21.8
1.959e+00,-0.02,-0.01,-21.6,-21.4
1.962e+00,-0.02,-0.028,-21.6,-21.8
1.966e+00,-0.022,-0.014,-21.6,-21.4
1.970e+00,-0.022,-0.03,-21.6,-21.8
1.974e+00,-0.022,-0.012,-21.6,-21.4
